url,title,location,price,size,num_rooms,room_type,details,snapshot_date,is_rental
https://www.idealista.pt/en/imovel/34057948/,,"rua dos Mouros, 32, Bairro Alto, Misericórdia",1875.0,73.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053695/,,"largo do Mastro, 13, Pena, Arroios",1300.0,44.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053659/,,"rua Professor Simões Raposo, 9, Telheiras, Lumiar",1400.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049766/,,"rua Ferreira Borges, Santa Isabel, Campo de Ourique",1195.0,68.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049199/,,"rua Jau, 14, Alto de Santo Amaro, Alcântara",1500.0,55.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34048399/,,"rua Coronel Pereira da Silva, Centro, Ajuda",1300.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/31830537/,,"rua Actor Taborda, Saldanha - Picoas, São Jorge de Arroios, Arroios",3300.0,119.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34046613/,,"Beato, Lisboa",2100.0,98.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34051326/,,"Príncipe Real - São Bento, Misericórdia",2800.0,90.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34057943/,,"Santos-o-Velho - Madragoa, Estrela",2500.0,100.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34048290/,,"Rato - Amoreiras, Santo António",2950.0,100.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34059251/,,"rua Padre Luís Aparício, Nn, Campo de Santana - Santa Marta, Santo António",3300.0,152.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34039820/,,"avenida Defensores de Chaves, Saldanha - Picoas, São Jorge de Arroios, Arroios",1500.0,54.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34048483/,,"travessa do Noronha, 22, Príncipe Real, Santo António",2000.0,90.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053382/,,"rua Teófilo Carvalho dos Santos, 11, Telheiras, Lumiar",1500.0,118.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34042180/,,"travessa Fornos, Nn, Rio Seco - Casalinho, Ajuda",1200.0,61.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050926/,,"rua Doutor António Cândido, 8, São Sebastião da Pedreira, Avenidas Novas",2500.0,118.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34055836/,,"Saldanha - Picoas, São Jorge de Arroios, Arroios",2950.0,112.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34056088/,,"Marvila, Lisboa",1150.0,74.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053173/,,"rua Augusta, Baixa, Santa Maria Maior",7167.0,50.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053117/,,"rua da Bombarda, Anjos, Arroios",5500.0,87.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053150/,,,4067.0,40.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34055815/,,"avenida Dom João II, 401, Expo Central, Parque das Nações",2800.0,138.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34054412/,,"rua Dom Luís de Noronha, Gulbenkian - Praça Espanha, Avenidas Novas",1950.0,115.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34057391/,,"rua da Boavista, Santa Catarina, Misericórdia",5633.0,50.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053174/,,"rua dos Sapateiros, Baixa, Santa Maria Maior",4200.0,84.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053180/,,"largo Picadeiro, Chiado, Santa Maria Maior",8500.0,50.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053123/,,"rua dos Mouros, Bairro Alto, Misericórdia",3467.0,50.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053172/,,"rua São José, Av. da Liberdade - Marquês de Pombal, Santo António",4033.000000000001,60.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049673/,,"rua de Campolide, Praça de Espanha - Sete Rios, Campolide",2400.0,101.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34057627/,,"avenida Pádua, Gare do Oriente - Zona Sul, Parque das Nações",1800.0,100.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34048816/,,"rua Chagas, Chiado - Pç. de Camões, Misericórdia",1750.0,70.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34059556/,,"Marvila, Lisboa",1600.0,56.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049765/,,"rua Azedo Gneco, Centro, Campo de Ourique",1050.0,51.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050055/,,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",1400.0,51.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34057483/,,"avenida do Índico, 1, Expo Central, Parque das Nações",2500.0,133.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34051045/,,"rua Angelina Vidal, 33, Graça, São Vicente",1850.0,63.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050328/,,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",2400.0,101.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050272/,,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",1600.0,62.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053698/,,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",1450.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34058649/,,"Lapa, Estrela",2400.0,78.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050730/,,"Lapa, Estrela",2300.0,78.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34051275/,,"Av. da Liberdade - Marquês de Pombal, Santo António",1250.0,57.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34059342/,,"Fonte Nova - Calhariz, Benfica",1650.0,84.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049796/,,"rua Tenente Ferreira Durão, Centro, Campo de Ourique",1150.0,54.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050529/,,"Estefânia, São Jorge de Arroios, Arroios",1000.0,53.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34055171/,,"Portas de Benfica - Mercado de Benfica, Benfica",1100.0,63.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34046131/,,"rua da Senhora da Glória, Graça, São Vicente",2500.0,90.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34051352/,,"rua da Páscoa, Santa Isabel, Campo de Ourique",1400.0,57.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33693628/,,"rua do Cardal de São José, Campo de Santana - Santa Marta, Santo António",1700.0,40.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/27971466/,,,1500.0,40.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/28038134/,,,1050.0,44.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/27800787/,,"rua Carvalho Araújo, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",1300.0,63.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34012491/,,"beco do Salvador, São Vicente de Fora, São Vicente",2650.0,44.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33564003/,,"rua Dom Francisco Manuel de Melo, Bairro Azul - Parque Eduardo VII, Avenidas Novas",2100.0,57.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049065/,,"travessa São Bernardino, Pena, Arroios",1450.0,60.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053148/,,,4067.0,45.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049394/,,"rua de São João da Mata, Nn, Santos-o-Velho - Madragoa, Estrela",1480.0,63.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34046028/,,"Bairro Azul - Parque Eduardo VII, Avenidas Novas",1950.0,172.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34045984/,,"Beato, Lisboa",1995.0,110.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34046831/,,"avenida Pádua, Gare do Oriente - Zona Sul, Parque das Nações",1800.0,120.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34059347/,,"rua Melvin Jones, Laranjeiras, São Domingos de Benfica",1250.0,76.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34058999/,,"Beato, Lisboa",1450.0,100.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049498/,,"Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",1450.0,70.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34048311/,,"rua Carlos George, Olivais, Lisboa",1500.0,74.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34055620/,,"rua Marquês de Fronteira, Centro, Campolide",1200.0,60.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34047839/,,"travessa das Isabéis, Santos-o-Velho - Madragoa, Estrela",1590.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34057927/,,"rua Correia Teles, Centro, Campo de Ourique",1100.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34055388/,,"avenida Conselheiro Fernando de Sousa, Centro, Campolide",1500.0,63.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050998/,,"Santa Engrácia, São Vicente",1150.0,46.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34057015/,,"rua Presidente Arriaga, Lapa, Estrela",1950.0,125.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34048301/,,"rua José Maria Nicolau, Alto dos Moinhos, São Domingos de Benfica",1650.0,135.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050252/,,"avenida David Mourão-Ferreira, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",2300.0,130.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34053099/,,,2267.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34056490/,,"Saldanha - Picoas, São Jorge de Arroios, Arroios",2000.0,94.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34051458/,,"Chiado, Santa Maria Maior",1450.0,72.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34059519/,,"rua do Telhal, Nn, Campo de Santana - Santa Marta, Santo António",2500.0,84.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34047807/,,"Igreja de Benfica, Benfica",1250.0,67.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34052010/,,"Chiado, Santa Maria Maior",1700.0,60.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34057556/,,"rua Josefa de Óbidos, 20, Graça, São Vicente",1650.0,80.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33809985/,,,1255.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33992984/,,"travessa do Pasteleiro, Santos-o-Velho - Madragoa, Estrela",850.0,44.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34051039/,,"avenida da Ilha da Madeira, Restelo, Belém",1650.0,120.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34048270/,,"rua Ilha Terceira, 20, Estefânia, São Jorge de Arroios, Arroios",900.0,46.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32859008/,,"calçada do Poço, Nn, Santa Clara, Lisboa",2150.0,125.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34002468/,,"rua Pedro Dias, 13, Príncipe Real - São Bento, Misericórdia",1900.0,71.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34059524/,,"rua Cândido de Oliveira, 12, Olivais, Lisboa",1300.0,58.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34037072/,,"travessa dos Fiéis de Deus, Bairro Alto, Misericórdia",1200.0,42.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33991614/,,"travessa de Santo Aleixo, Santa Isabel, Campo de Ourique",3000.0,43.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33998216/,,"rua Carlos Ribeiro, Centro, Penha de França",1400.0,42.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999336/,,"rua Adelas, Príncipe Real - São Bento, Misericórdia",3100.0,100.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33990740/,,"rua Carlos Ribeiro, Centro, Penha de França",2200.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34012480/,,"beco das Farinhas, Mouraria - Castelo, Santa Maria Maior",2499.0,62.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999354/,,,1500.0,40.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999394/,,"travessa de São Miguel, Alfama, Santa Maria Maior",2030.0,60.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34040605/,,"rua da Lapa, Lapa, Estrela",5000.0,63.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32737820/,,"rua Arco do Carvalhão, Prazeres - Maria Pia, Campo de Ourique",900.0,51.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32863388/,,,1800.0,58.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33760325/,,"rua da Cruz de Santa Apolónia, Santa Engrácia, São Vicente",2200.0,75.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999369/,,"beco do Salvador, São Vicente de Fora, São Vicente",1390.0,65.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34049240/,,"rua António Luís Inácio, Bairro dos Actores - Barão Sabrosa, Penha de França",1100.0,43.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999391/,,"rua do Sol a Santa Catarina, Santa Catarina, Misericórdia",1710.0,66.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33986248/,,"rua Comandante Cousteau, Expo Norte, Parque das Nações",2500.0,100.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34010269/,,,1900.0,62.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34012454/,,"beco das Farinhas, Mouraria - Castelo, Santa Maria Maior",2499.0,63.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33950408/,,,1900.0,103.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32849240/,,,1600.0,60.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/28074437/,,"rua da Cruz dos Poiais, Príncipe Real - São Bento, Misericórdia",2000.0,70.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34040596/,,,2456.0,43.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34040030/,,"rua da Assunção, Baixa, Santa Maria Maior",2000.0,44.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34012447/,,"beco das Farinhas, Mouraria - Castelo, Santa Maria Maior",2299.0,64.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34012448/,,"beco do Salvador, São Vicente de Fora, São Vicente",2950.0,62.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34012335/,,"beco das Farinhas, Mouraria - Castelo, Santa Maria Maior",1249.0,43.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33051692/,,"rua Diogo do Couto, Santa Engrácia, São Vicente",1700.0,158.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/28054219/,,"rua da Bela Vista à Graça, Graça, São Vicente",1590.0,62.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32986795/,,"rua dos Lagares, Mouraria - Castelo, Santa Maria Maior",1800.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33051566/,,"avenida 5 de Outubro, Campo Pequeno, Avenidas Novas",1900.0,45.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34039349/,,"rua Sousa Viterbo, Alto de São João - Alto do Varejão, Penha de França",1600.0,62.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33177172/,,"rua Arco da Graça, Rossio - Martim Moniz, Santa Maria Maior",1500.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999357/,,"rua do Grilo, Beato, Lisboa",2030.0,40.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34040544/,,"rua Pedro Dias, Príncipe Real - São Bento, Misericórdia",2500.0,64.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999298/,,"beco do Salvador, São Vicente de Fora, São Vicente",1180.0,50.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34050718/,,"avenida Gomes Pereira, 57, Avenida do Uruguai, Benfica",1250.0,72.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34055613/,,"rua do Poço dos Negros, Cais do Sodré - Santos, Misericórdia",1500.0,74.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33991573/,,"rua da Atalaia, Bairro Alto, Misericórdia",1150.0,43.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33999370/,,"rua Marques da Silva, Centro, Penha de França",1820.0,60.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34014085/,,"rua dos Fanqueiros, Baixa, Santa Maria Maior",2600.0,43.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33691475/,,"Príncipe Real, Santo António",1950.0,80.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34052749/,,"Telheiras, Lumiar",1400.0,75.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34059163/,,"rua Capitão Ramires, Av. de Roma - Campo Pequeno, Areeiro",2200.0,78.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34058675/,,"rua do Poço dos Negros, 32, Santa Catarina, Misericórdia",1737.0,103.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34046044/,,"Expo Norte, Parque das Nações",1600.0,68.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34046062/,,"Expo Central, Parque das Nações",1650.0,90.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34046049/,,"Expo Norte, Parque das Nações",1750.0,108.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/29429172/,,"Expo Norte, Parque das Nações",1200.0,60.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34045996/,,"Expo Central, Parque das Nações",1350.0,46.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34045972/,,"Expo Sul, Parque das Nações",2300.0,153.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34055717/,,"rua Academia das Ciências, Príncipe Real - São Bento, Misericórdia",2900.0,112.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34023410/,,"beco dos Loios, 15, São Vicente de Fora, São Vicente",1400.0,151.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34071365/,,"rua da Padaria, 22, Alfama, Santa Maria Maior",1300.0,154.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34071286/,,"rua Barão de Sabrosa, 134, Bairro dos Actores - Barão Sabrosa, Penha de França",1800.0,80.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32069482/,,"largo da Academia Nacional de Belas Artes, Chiado, Santa Maria Maior",1750.0,115.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32276229/,,"rua Arco do Carvalhão, Centro, Campolide",2580.0,115.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32580864/,,"rua Angelina Vidal, Graça, São Vicente",3050.0,127.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34071345/,,"avenida Álvaro Pais, 25, Entrecampos, Avenidas Novas",1500.0,85.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33133792/,,"rua Capitão Ramires, Av. de Roma - Campo Pequeno, Areeiro",3215.0,95.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33250490/,,"Campo Grande, Alvalade",1800.0,64.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33271703/,,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",3150.0,133.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32845925/,,"travessa Henrique Cardoso, Alvalade, Alvalade",2100.0,157.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33652526/,,,1090.0,150.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32998485/,,"travessa do Chafariz das Terras, Lapa, Estrela",1900.0,62.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/31894606/,,"rua Prista Monteiro, 16, Telheiras, Carnide",1000.0,155.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32994094/,,"travessa do Chafariz das Terras, Lapa, Estrela",2180.0,83.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32994181/,,"travessa do Chafariz das Terras, Lapa, Estrela",2050.0,71.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32739180/,,"rua das Janelas Verdes, Santos-o-Velho - Madragoa, Estrela",3300.0,117.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33232851/,,"rua Capitão Ramires, Av. de Roma - Campo Pequeno, Areeiro",1620.0,153.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33393467/,,"rua Domingos Monteiro, Campo Pequeno, Avenidas Novas",2200.0,168.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33296947/,,"avenida de Roma, Campo Grande, Alvalade",2650.0,113.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32970927/,,"rua Antónia Andrade, Anjos, Arroios",2065.0,148.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32225907/,,"rua Chaby Pinheiro, Campo Pequeno, Avenidas Novas",2290.0,149.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34070463/,,"rua de Pedrouços, Pedrouços, Belém",1300.0,162.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33571075/,,"avenida 5 de Outubro, Entrecampos, Avenidas Novas",2425.0,156.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34070307/,,"rua Correnteza de Baixo, Nn, Doca de Alcântara, Estrela",1100.0,140.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33965122/,,"travessa do Terreiro a Santa Catarina, Santa Catarina, Misericórdia",1200.0,152.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32043981/,,"avenida Duque de Loulé, Av. da Liberdade - Marquês de Pombal, Santo António",3200.0,90.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32834132/,,"travessa Henrique Cardoso, Alvalade, Alvalade",2965.0,86.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34070166/,,"rua Conselheiro Martins de Carvalho, Restelo, Belém",1000.0,70.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34070054/,,"rua Raúl Mesnier Du Ponsard, 5, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",1850.0,80.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34069796/,,"rua da Penha de França, 100, Centro, Penha de França",1350.0,72.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32771534/,,"estrada da Luz, Alto dos Moinhos, São Domingos de Benfica",1500.0,70.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32286286/,,"rua Latino Coelho, 12, São Sebastião da Pedreira, Avenidas Novas",1300.0,150.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33754001/,,"avenida de Paris, Centro, Areeiro",2350.0,123.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33547485/,,"Príncipe Real - São Bento, Misericórdia",1450.0,190.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34068029/,,"avenida Luís Bívar, 8, São Sebastião da Pedreira, Avenidas Novas",1400.0,152.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33990075/,,"rua Tomás da Fonseca, Campo Grande, Alvalade",1950.0,95.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33992107/,,,1500.0,63.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34069554/,,"rua do Norte, 34, Bairro Alto, Misericórdia",2400.0,75.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33965912/,,"rua Miguel Lupi, Lapa, Estrela",3500.0,104.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33811999/,,,1250.0,70.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32458120/,,"rua Joshua Benoliel, Amoreiras, Campo de Ourique",1860.0,60.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34069800/,,"rua João de Castilho, Calçada da Ajuda - Belém, Ajuda",1100.0,150.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/31923833/,,"rua Cecílio de Sousa, Príncipe Real, Santo António",1880.0,176.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34069720/,,"rua Cândido Figueiredo, Estrada de Benfica, São Domingos de Benfica",1400.0,138.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32060245/,,"beco do Olival, Lapa, Estrela",1870.0,65.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33818957/,,"avenida 5 de Outubro, Campo Grande, Alvalade",2250.0,73.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33444018/,,"rua da Paz, Príncipe Real - São Bento, Misericórdia",1350.0,156.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/34069601/,,"Av. de Roma - Campo Pequeno, Areeiro",2100.0,185.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32694692/,,"rua das Trinas, Santos-o-Velho - Madragoa, Estrela",2290.0,81.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33520911/,,"avenida Poeta Mistral, Gulbenkian - Praça Espanha, Avenidas Novas",2230.0,102.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/34069382/,,"travessa Paulo Martins, Nn, Calçada da Ajuda - Belém, Ajuda",1850.0,70.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32341526/,,"avenida Defensores de Chaves, Saldanha - Picoas, São Jorge de Arroios, Arroios",2340.0,110.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/33161190/,,,2180.0,162.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/33244664/,,"avenida Cidade Bratislava, Marvila, Lisboa",1800.0,91.0,,T2,,2025-03-22,True
https://www.idealista.pt/en/imovel/32694691/,,"rua Ataíde, Chiado - Pç. de Camões, Misericórdia",1700.0,165.0,,T1,,2025-03-22,True
https://www.idealista.pt/en/imovel/32354715/,,"rua de Cascais, Largo do Calvário - Lx Factory, Alcântara",2150.0,95.0,,T2,,2025-03-22,True
