id,url,title,price,price_numeric,location,size,room_type,floor,lift,details,last_updated
34027910,https://www.idealista.pt/en/imovel/34027910/,"T2 flat in rua de Santa Marinha, Graça, São Vicente","275,000€",275000,"rua de Santa Marinha, Graça, São Vicente",2100,T2,1,No,T2100 m²1st floor without lift,2025-03-16 10:13:31
33981492,https://www.idealista.pt/en/imovel/33981492/,"T1 flat in rua da Esperança, Santos-o-Velho - Madragoa, Estrela","270,000€",270000,"rua da Esperança, Santos-o-Velho - Madragoa, Estrela",155,T1,2,No,T155 m²2nd floor without lift,2025-03-16 10:13:31
34036605,https://www.idealista.pt/en/imovel/34036605/,"T1 flat in rua Cesário Verde, Centro, Penha de França","260,000€",260000,"rua Cesário Verde, Centro, Penha de França",155,T1,1,No,T155 m²1st floor without lift,2025-03-16 10:13:31
33988435,https://www.idealista.pt/en/imovel/33988435/,"T1 flat in rua Castelo Branco Saraiva, Centro, Penha de França","135,000€",135000,"rua Castelo Branco Saraiva, Centro, Penha de França",144,T1,Ground floor,No,T144 m²Ground floor without lift,2025-03-16 10:13:31
33979934,https://www.idealista.pt/en/imovel/33979934/,"T1 flat in rua da Esperança, Santos-o-Velho - Madragoa, Estrela","270,000€",270000,"rua da Esperança, Santos-o-Velho - Madragoa, Estrela",155,T1,2,No,T155 m²2nd floor without lift,2025-03-16 10:13:31
34024999,https://www.idealista.pt/en/imovel/34024999/,"T2 flat in rua Raul de Carvalho, Santa Clara, Lisboa","249,900€Parking included",249900,"rua Raul de Carvalho, Santa Clara, Lisboa",292,T2,4,Yes,T292 m²4th floor with lift,2025-03-16 10:13:31
34000907,https://www.idealista.pt/en/imovel/34000907/,"T1 flat in rua Cesário Verde, Centro, Penha de França","265,000€",265000,"rua Cesário Verde, Centro, Penha de França",155,T1,Ground floor,No,T155 m²Ground floor without lift,2025-03-16 10:13:31
33989423,https://www.idealista.pt/en/imovel/33989423/,"T1 flat in rua David Lopes, Alto de São João - Alto do Varejão, Penha de França","250,000€",250000,"rua David Lopes, Alto de São João - Alto do Varejão, Penha de França",176,T1,Ground floor,No,T176 m²Ground floor without lift,2025-03-16 10:13:31
34009842,https://www.idealista.pt/en/imovel/34009842/,"T2 flat, Calçada da Quintinha, 29, Bairro Calçada dos Mestres, Campolide","270,000€",270000,,282,T2,2,No,T282 m²2nd floor without lift,2025-03-16 10:13:31
33995382,https://www.idealista.pt/en/imovel/33995382/,"T1 flat in praça de alegria, 28, Praça da Alegria, Santo António","300,000€",300000,"praça de alegria, 28, Praça da Alegria, Santo António",140,T1,Ground floor,No,T140 m²Ground floor without lift,2025-03-16 10:13:31
33992083,https://www.idealista.pt/en/imovel/33992083/,"T1 flat in Lapa, Estrela","250,000€",250000,"Lapa, Estrela",145,T1,2,No,T145 m²2nd floor without lift,2025-03-16 10:13:31
34041336,https://www.idealista.pt/en/imovel/34041336/,"T1 flat in rua da Bombarda, 53, Anjos, Arroios","280,000€",280000,"rua da Bombarda, 53, Anjos, Arroios",140,T1,1,No,T140 m²1st floor without lift,2025-03-16 10:13:31
34003346,https://www.idealista.pt/en/imovel/34003346/,"T1 flat in rua Vítor Bastos, 48, Centro, Campolide","285,000€",285000,"rua Vítor Bastos, 48, Centro, Campolide",150,T1,1,No,T150 m²1st floor without lift,2025-03-16 10:13:31
34005205,https://www.idealista.pt/en/imovel/34005205/,"T2 flat, Calçada do Cascão, 6, São Vicente de Fora, São Vicente","295,000€",295000,,253,T2,1,No,T253 m²1st floor without lift,2025-03-16 10:13:31
34010079,https://www.idealista.pt/en/imovel/34010079/,"T2 flat in Graça, São Vicente","195,000€",195000,"Graça, São Vicente",252,T2,1,No,T252 m²1st floor without lift,2025-03-16 10:13:31
34009087,https://www.idealista.pt/en/imovel/34009087/,"T2 flat in travessa da Madalena, Nn, Mouraria - Castelo, Santa Maria Maior","210,000€",210000,"travessa da Madalena, Nn, Mouraria - Castelo, Santa Maria Maior",245,T2,1,No,T245 m²1st floor without lift,2025-03-16 10:13:31
33956611,https://www.idealista.pt/en/imovel/33956611/,"T1 flat in rua do Embaixador, 146, Centro, Belém","230,000€",230000,"rua do Embaixador, 146, Centro, Belém",142,T1,2,No,T142 m²2nd floor without lift,2025-03-16 10:13:31
34039073,https://www.idealista.pt/en/imovel/34039073/,"T1 flat, Parada Alto de São João, 14, Alto de São João - Alto do Varejão, Penha de França","250,000€",250000,,158,T1,,No,T158 m²Floor -2 without lift,2025-03-16 10:13:31
34050216,https://www.idealista.pt/en/imovel/34050216/,"T1 flat in beco das Cruzes, 6, Alfama, Santa Maria Maior","260,000€",260000,"beco das Cruzes, 6, Alfama, Santa Maria Maior",158,T1,3,No,T158 m²3rd floor without lift,2025-03-16 10:13:31
33983717,https://www.idealista.pt/en/imovel/33983717/,"T1 flat in Alfama, Santa Maria Maior","289,000€",289000,"Alfama, Santa Maria Maior",141,T1,2,No,T141 m²2nd floor without lift,2025-03-16 10:13:31
34001087,https://www.idealista.pt/en/imovel/34001087/,"T1 flat, Calçada da Picheleira, 54 Rc Esquerdo, Beato, Lisboa","200,000€",200000,,190,T1,Ground floor,No,T190 m²Ground floor without lift,2025-03-16 10:13:31
34048820,https://www.idealista.pt/en/imovel/34048820/,"T1 flat in travessa do Convento da Encarnação, 21, Pena, Arroios","220,000€",220000,"travessa do Convento da Encarnação, 21, Pena, Arroios",150,T1,1,No,T150 m²1st floor without lift,2025-03-16 10:13:31
34008315,https://www.idealista.pt/en/imovel/34008315/,"T1 flat in rua da Penha de França, 161, Centro, Penha de França","270,000€",270000,"rua da Penha de França, 161, Centro, Penha de França",150,T1,Ground floor,No,T150 m²Ground floor without lift,2025-03-16 10:13:31
34012957,https://www.idealista.pt/en/imovel/34012957/,"T1 flat in Centro, Penha de França","240,000€",240000,"Centro, Penha de França",162,T1,Ground floor,No,T162 m²Ground floor without lift,2025-03-16 10:13:31
34038056,https://www.idealista.pt/en/imovel/34038056/,"T2 flat in Boa Hora, Ajuda","270,000€",270000,"Boa Hora, Ajuda",270,T2,Ground floor,No,T270 m²Ground floor without lift,2025-03-16 10:13:31
34047803,https://www.idealista.pt/en/imovel/34047803/,"T1 flat in Boa Hora, Ajuda","230,000€",230000,"Boa Hora, Ajuda",150,T1,,No,T150 m²Floor -1 without lift,2025-03-16 10:13:31
34033580,https://www.idealista.pt/en/imovel/34033580/,"T1 flat in rua Engenheiro Santos Simões, 7 n, Alto de São João - Alto do Varejão, Penha de França","290,000€Parking included",290000,"rua Engenheiro Santos Simões, 7 n, Alto de São João - Alto do Varejão, Penha de França",169,T1,5,Yes,T169 m²5th floor with lift,2025-03-16 10:13:31
34027780,https://www.idealista.pt/en/imovel/34027780/,"T2 flat in travessa Irmãzinhas dos Pobres, 5, Centro, Campolide","300,000€",300000,"travessa Irmãzinhas dos Pobres, 5, Centro, Campolide",257,T2,1,No,T257 m²1st floor without lift,2025-03-16 10:13:51
33704216,https://www.idealista.pt/en/imovel/33704216/,"T2 flat in rua General Justiniano Padrel, Santa Engrácia, São Vicente","270,000€314,000 €14%",270000,"rua General Justiniano Padrel, Santa Engrácia, São Vicente",271,T2,3,No,T271 m²3rd floor without lift,2025-03-16 10:28:33
33170895,https://www.idealista.pt/en/imovel/33170895/,"Terraced house, Vila Graciete, Prazeres - Maria Pia, Campo de Ourique","285,000€",285000,,140,T1,,,T140 m²,2025-03-16 10:28:33
33956353,https://www.idealista.pt/en/imovel/33956353/,"T1 flat in rua do Vale Formoso de Cima, Marvila, Lisboa","208,000€",208000,"rua do Vale Formoso de Cima, Marvila, Lisboa",149,T1,Ground floor,No,T149 m²Ground floor without lift,2025-03-16 10:28:33
33964327,https://www.idealista.pt/en/imovel/33964327/,"T1 flat in rua Marcos Portugal, Príncipe Real - São Bento, Misericórdia","290,000€",290000,"rua Marcos Portugal, Príncipe Real - São Bento, Misericórdia",160,T1,2,No,T160 m²2nd floor without lift,2025-03-16 10:28:33
33789807,https://www.idealista.pt/en/imovel/33789807/,"Terraced house, Calçada da Quintinha, Centro, Campolide","285,000€",285000,,252,T2,,,T252 m²,2025-03-16 10:28:33
33277885,https://www.idealista.pt/en/imovel/33277885/,"T2 flat in rua do Duque, Chiado, Santa Maria Maior","215,000€",215000,"rua do Duque, Chiado, Santa Maria Maior",241,T2,5,No,T241 m²5th floor without lift,2025-03-16 10:28:33
33694400,https://www.idealista.pt/en/imovel/33694400/,"T2 flat, Calçada Cardeal, São Vicente de Fora, São Vicente","289,000€",289000,,247,T2,1,No,T247 m²1st floor without lift,2025-03-16 10:28:33
33934110,https://www.idealista.pt/en/imovel/33934110/,"T1 flat in rua da Silva, 34, Cais do Sodré - Santos, Misericórdia","248,000€",248000,"rua da Silva, 34, Cais do Sodré - Santos, Misericórdia",160,T1,,No,T160 m²without lift,2025-03-16 10:28:33
33922302,https://www.idealista.pt/en/imovel/33922302/,"Duplex in rua João do Outeiro, Mouraria - Castelo, Santa Maria Maior","240,000€",240000,"rua João do Outeiro, Mouraria - Castelo, Santa Maria Maior",240,T2,2,No,T240 m²2nd floor without lift,2025-03-16 10:28:33
33898547,https://www.idealista.pt/en/imovel/33898547/,"T1 flat in rua Aliança Operária, Boa Hora, Ajuda","300,000€",300000,"rua Aliança Operária, Boa Hora, Ajuda",140,T1,1,No,T140 m²1st floor without lift,2025-03-16 10:28:33
33924500,https://www.idealista.pt/en/imovel/33924500/,"T1 flat in rua da Oliveira ao Carmo, 57, Chiado, Santa Maria Maior","290,000€",290000,"rua da Oliveira ao Carmo, 57, Chiado, Santa Maria Maior",173,T1,Ground floor,No,T173 m²Ground floor without lift,2025-03-16 10:28:33
33654320,https://www.idealista.pt/en/imovel/33654320/,"T2 flat in rua Doutor João de Barros, Arneiros, Benfica","295,000€",295000,"rua Doutor João de Barros, Arneiros, Benfica",275,T2,Basement,Yes,T275 m²Basement with lift,2025-03-16 10:28:33
33736516,https://www.idealista.pt/en/imovel/33736516/,"T1 flat in Alfama, Santa Maria Maior","255,000€265,000 €4%",255000,"Alfama, Santa Maria Maior",148,T1,,,T148 m²,2025-03-16 10:28:33
33962583,https://www.idealista.pt/en/imovel/33962583/,"T2 flat in Marvila, Lisboa","260,000€270,000 €4%",260000,"Marvila, Lisboa",266,T2,,Yes,T266 m²with lift,2025-03-16 10:28:33
33851408,https://www.idealista.pt/en/imovel/33851408/,"T2 flat in rua Capitão Roby, Nn, Beato, Lisboa","230,000€",230000,"rua Capitão Roby, Nn, Beato, Lisboa",247,T2,,,T247 m²,2025-03-16 10:28:33
33911212,https://www.idealista.pt/en/imovel/33911212/,"T2 flat in avenida General Roçadas, 169, Centro, Penha de França","280,000€",280000,"avenida General Roçadas, 169, Centro, Penha de França",255,T2,,No,T255 m²without lift,2025-03-16 10:28:33
33846538,https://www.idealista.pt/en/imovel/33846538/,"T2 flat in Anjos, Arroios","250,000€282,000 €11%",250000,"Anjos, Arroios",2100,T2,,No,T2100 m²without lift,2025-03-16 10:28:33
33919754,https://www.idealista.pt/en/imovel/33919754/,"T1 flat in travessa de São Miguel, 10, Alfama, Santa Maria Maior","195,000€",195000,"travessa de São Miguel, 10, Alfama, Santa Maria Maior",142,T1,2,No,T142 m²2nd floor without lift,2025-03-16 10:28:33
33799376,https://www.idealista.pt/en/imovel/33799376/,"T1 flat, Alto do Carvalhão, 21, Centro, Campolide","285,000€",285000,,150,T1,,No,T150 m²without lift,2025-03-16 10:28:33
33972383,https://www.idealista.pt/en/imovel/33972383/,"Duplex in rua de São Bento, Príncipe Real - São Bento, Misericórdia","250,000€",250000,"rua de São Bento, Príncipe Real - São Bento, Misericórdia",146,T1,2,No,T146 m²2nd floor without lift,2025-03-16 10:28:33
33917033,https://www.idealista.pt/en/imovel/33917033/,"T2 flat, Calçada do Monte, Nn, Graça, São Vicente","299,500€",299500,,262,T2,,,T262 m²,2025-03-16 10:28:33
33792891,https://www.idealista.pt/en/imovel/33792891/,"Duplex in Cais do Sodré - Santos, Misericórdia","300,000€",300000,"Cais do Sodré - Santos, Misericórdia",159,T1,4,No,T159 m²4th floor without lift,2025-03-16 10:28:33
33904537,https://www.idealista.pt/en/imovel/33904537/,"T1 flat in Mouraria - Castelo, Santa Maria Maior","290,000€",290000,"Mouraria - Castelo, Santa Maria Maior",157,T1,Ground floor,No,T157 m²Ground floor without lift,2025-03-16 10:28:33
