size,num_rooms,rent_price,location,url
150 m²,T1,"1,500€/month",,https://www.idealista.pt/en/imovel/34069391/
2102 m²,T2,"2,230€/month","avenida Poeta Mistral, Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/33520911/
270 m²,T2,"1,850€/month","travessa Paulo Martins, Nn, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/34069382/
2110 m²,T2,"2,340€/month","avenida Defensores de Chaves, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32341526/
2125 m²,T2,"3,000€/monthParking included","Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/31900567/
162 m²,T1,"2,180€/monthGarageoptional100 €/month",,https://www.idealista.pt/en/imovel/33161190/
291 m²,T2,"1,800€/monthParking included","avenida Cidade Bratislava, Marvila, Lisboa",https://www.idealista.pt/en/imovel/33244664/
153 m²,T1,"1,500€/month","rua da Barroca, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34069178/
165 m²,T1,"1,700€/month","rua Ataíde, Chiado - Pç. de Camões, Misericórdia",https://www.idealista.pt/en/imovel/32694691/
160 m²,T1,"4,033€/month","rua São José, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34069264/
295 m²,T2,"2,150€/monthGarageoptional100 €/month","rua de Cascais, Largo do Calvário - Lx Factory, Alcântara",https://www.idealista.pt/en/imovel/32354715/
2135 m²,T2,"5,600€/month","rua da Madalena, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/34069263/
165 m²,T1,"1,750€/month","rua Latino Coelho, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/34069261/
2104 m²,T2,"3,270€/monthGarageoptional100 €/month","rua Padre António Vieira, Bairro Azul - Parque Eduardo VII, Avenidas Novas",https://www.idealista.pt/en/imovel/32104863/
165 m²,T1,"3,000€/month","rua Dom Luís I, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/34069247/
144 m²,T1,"1,580€/month","rua de Santo António da Glória, Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/33372335/
165 m²,T1,"2,200€/month","rua de São Paulo, Chiado - Pç. de Camões, Misericórdia",https://www.idealista.pt/en/imovel/34069245/
277 m²,T2,"1,660€/monthGarageoptional100 €/month","rua Paul Harris, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/33564784/
165 m²,T1,"2,000€/month","rua Dom Luís I, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/34069242/
165 m²,T1,"1,850€/month","estrada do Calhariz de Benfica, Fonte Nova - Calhariz, Benfica",https://www.idealista.pt/en/imovel/34069235/
150 m²,T1,"7,200€/month","avenida da Liberdade, Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/34069232/
160 m²,T1,"1,450€/month","Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/34069191/
165 m²,T1,"1,650€/month","estrada do Calhariz de Benfica, Fonte Nova - Calhariz, Benfica",https://www.idealista.pt/en/imovel/34069219/
165 m²,T1,"2,020€/monthGarageoptional100 €/month","avenida Sacadura Cabral, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33186989/
270 m²,T2,"2,280€/month","rua de Sant'Ana à Lapa, Lapa, Estrela",https://www.idealista.pt/en/imovel/34069214/
155 m²,T1,"1,590€/monthGarageoptional100 €/month","rua da Palma, Rossio - Martim Moniz, Santa Maria Maior",https://www.idealista.pt/en/imovel/33803250/
145 m²,T1,980€/monthParking included,"rua José Estêvão, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34069149/
178 m²,T1,"2,600€/monthGarageoptional200 €/month","rua Miguel Lupi, Lapa, Estrela",https://www.idealista.pt/en/imovel/33965870/
284 m²,T2,"1,300€/month","rua Saraiva de Carvalho, Largo do Rato - Estrela, Campo de Ourique",https://www.idealista.pt/en/imovel/34068934/
2100 m²,T2,"1,780€/month","rua Bartolomeu Dias, 73, Torre de Belém, Belém",https://www.idealista.pt/en/imovel/32872109/
287 m²,T2,"1,800€/month","rua de Moçambique, Nn, Anjos, Arroios",https://www.idealista.pt/en/imovel/34068901/
160 m²,T1,"1,500€/month","avenida Grão Vasco, Igreja de Benfica, Benfica",https://www.idealista.pt/en/imovel/34026278/
270 m²,T2,"1,500€/monthParking included","rua do Galvão, Nn, Centro, Belém",https://www.idealista.pt/en/imovel/34068364/
2147 m²,T2,"2,200€/month","rua do Terreiro do Trigo, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34016091/
263 m²,T2,"1,200€/month","rua Dom Tomás de Melo Breyner, 2 R/c Esquerdo, Beato, Lisboa",https://www.idealista.pt/en/imovel/33320663/
276 m²,T2,"1,200€/month","rua Vieira Lusitano, Centro, Campolide",https://www.idealista.pt/en/imovel/28894111/
292 m²,T2,"1,350€/monthParking included","rua João de Freitas Branco, Alto dos Moinhos, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34068333/
2162 m²,T2,"2,650€/month","rua Washington, 19, Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/33635049/
260 m²,T2,"1,100€/month",,https://www.idealista.pt/en/imovel/34068371/
148 m²,T1,"1,100€/monthParking included","beco da Cardosa, 10, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33093300/
170 m²,T1,"1,750€/month","Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34068243/
260 m²,T2,"1,350€/month","rua Cidade da Horta, 46, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/31439246/
149 m²,T1,"1,750€/monthParking included","avenida Elias Garcia, 67, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/34068323/
150 m²,T1,"1,250€/month","travessa do Oleiro, 4, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/30964832/
1100 m²,T1,"1,400€/month","rua Dom João de Castro, 54, Alto de Alcântara, Alcântara",https://www.idealista.pt/en/imovel/33173210/
276 m²,T2,"1,400€/month","rua Conselheiro Martins de Carvalho, 13, Restelo, Belém",https://www.idealista.pt/en/imovel/33715053/
280 m²,T2,"1,400€/month","praça da Alegria, Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/34068205/
185 m²,T1,"1,400€/month1,500 €7%","Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33639783/
278 m²,T2,"1,650€/monthParking included","Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/34068213/
165 m²,T1,"1,100€/month","travessa de Santo António a Santos, 26, Lapa, Estrela",https://www.idealista.pt/en/imovel/34019942/
287 m²,T2,"1,250€/month","rua Barão de Sabrosa, Bairro dos Actores - Barão Sabrosa, Penha de França",https://www.idealista.pt/en/imovel/34068063/
178 m²,T1,"2,600€/month","Lapa, Estrela",https://www.idealista.pt/en/imovel/34068069/
154 m²,T1,"1,200€/month","rua Cláudio Nunes, Nn, Arneiros, Benfica",https://www.idealista.pt/en/imovel/34068028/
2109 m²,T2,"1,850€/monthGarageoptional100 €/month","rua João de Freitas Branco, 29, Alto dos Moinhos, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34067419/
155 m²,T1,"1,860€/month","rua João de Oliveira Miguens, 76, Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/34067972/
160 m²,T1,950€/month,"rua de São Lázaro, 144, Pena, Arroios",https://www.idealista.pt/en/imovel/34067937/
160 m²,T1,"1,000€/month","rua de São Lázaro, 144, Pena, Arroios",https://www.idealista.pt/en/imovel/34067887/
2120 m²,T2,"2,900€/month","avenida Fontes Pereira de Melo, 35, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/34067528/
290 m²,T2,"1,490€/monthParking included","rua Luís Piçarra, 6, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/34067553/
265 m²,T2,"1,300€/month1,399 €7%","avenida Defensores de Chaves, 42, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/34067529/
165 m²,T1,"1,400€/monthParking included","Restelo, Belém",https://www.idealista.pt/en/imovel/34067462/
150 m²,T1,"1,250€/month","rua Gonçalves Crespo, 37 a, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34067394/
145 m²,T1,"1,500€/month","beco da Hera, 8, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34067328/
144 m²,T1,"1,350€/month","rua Fausto Guedes Teixeira, 2 , Rc esq, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/34067237/
1110 m²,T1,"1,600€/monthParking included",,https://www.idealista.pt/en/imovel/34067216/
275 m²,T2,"1,600€/month","rua Silva Carvalho, 139, Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/32890520/
285 m²,T2,"1,950€/month",,https://www.idealista.pt/en/imovel/34067133/
277 m²,T2,"2,100€/monthParking included","rua Padre Luís Aparício, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34067112/
275 m²,T2,"1,400€/month","rua Professor Simões Raposo, Telheiras, Lumiar",https://www.idealista.pt/en/imovel/34067026/
151 m²,T1,850€/month,"rua Carlos Ribeiro, 28, Centro, Penha de França",https://www.idealista.pt/en/imovel/34066609/
2106 m²,T2,"1,300€/month","estrada de Benfica, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/34067020/
2180 m²,T2,"5,100€/monthParking included","Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/34000332/
295 m²,T2,"1,325€/month","rua do Olival, Lapa, Estrela",https://www.idealista.pt/en/imovel/31888723/
2139 m²,T2,"2,950€/monthParking included","alameda do Beato, 41, Beato, Lisboa",https://www.idealista.pt/en/imovel/33732903/
2133 m²,T2,"1,990€/month","rua Poiais de São Bento, 7, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/33129195/
160 m²,T1,"1,600€/monthParking included","avenida Almirante Reis, 148, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33855434/
2182 m²,T2,"7,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33561603/
275 m²,T2,"1,280€/month1,350 €5%","travessa do Conde da Ribeira, Junqueira, Alcântara",https://www.idealista.pt/en/imovel/31930777/
199 m²,T1,"2,300€/month","Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33851150/
297 m²,T2,"2,100€/month","Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33918124/
277 m²,T2,"3,500€/month4,500 €22%",,https://www.idealista.pt/en/imovel/30931632/
2150 m²,T2,"2,900€/monthParking included","rua das Musas, Nn, Expo Sul, Parque das Nações",https://www.idealista.pt/en/imovel/33962030/
149 m²,T1,"2,190€/month","rua Chaby Pinheiro, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/32160521/
160 m²,T1,"1,250€/month",,https://www.idealista.pt/en/imovel/32593871/
140 m²,T1,850€/month,,https://www.idealista.pt/en/imovel/32016877/
294 m²,T2,"2,985€/month","rua Vítor Bastos, Centro, Campolide",https://www.idealista.pt/en/imovel/32407604/
264 m²,T2,"1,600€/month","rua de São Lázaro, Pena, Arroios",https://www.idealista.pt/en/imovel/33581385/
2145 m²,T2,"2,500€/month","avenida Visconde de Valmor, 36, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/33930604/
2108 m²,T2,"3,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33259997/
159 m²,T1,"1,400€/month1,500 €7%","avenida Conselheiro Fernando de Sousa, Centro, Campolide",https://www.idealista.pt/en/imovel/33940798/
2157 m²,T2,"3,000€/monthParking included3,200 €6%","rua Sousa Pinto, 7, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/34038271/
264 m²,T2,"1,700€/month2,400 €29%","rua de São Domingos, Nn, Lapa, Estrela",https://www.idealista.pt/en/imovel/33837071/
2140 m²,T2,"4,500€/monthParking included7,000 €36%","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33826197/
170 m²,T1,"1,400€/month1,750 €20%","Centro, Campolide",https://www.idealista.pt/en/imovel/33175533/
254 m²,T2,"1,350€/month","rua Florbela Espanca, 10, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/34021281/
177 m²,T1,"1,500€/monthParking included","largo de São Sebastião da Pedreira, 9, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33994971/
169 m²,T1,"1,400€/monthParking included1,500 €7%","avenida Conselheiro Fernando de Sousa, Centro, Campolide",https://www.idealista.pt/en/imovel/34035419/
169 m²,T1,"1,000€/month1,250 €20%","São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/33665191/
2155 m²,T2,"1,600€/monthParking included1,900 €16%","rua Daciano Costa, Quinta dos Alcoutins, Lumiar",https://www.idealista.pt/en/imovel/33961540/
196 m²,T1,"3,250€/month",,https://www.idealista.pt/en/imovel/34047550/
268 m²,T2,"1,800€/month1,950 €8%","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33879872/
271 m²,T2,"1,600€/month1,700 €6%","rua das Beatas, Nn, Graça, São Vicente",https://www.idealista.pt/en/imovel/33917689/
257 m²,T2,"1,350€/month1,500 €10%","travessa dos Pescadores, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/33907788/
145 m²,T1,"1,150€/month","rua Barracas, 62, Anjos, Arroios",https://www.idealista.pt/en/imovel/33918271/
258 m²,T2,"1,800€/month",,https://www.idealista.pt/en/imovel/33312115/
165 m²,T1,"1,500€/monthParking included1,600 €6%","rua Mário Cesariny, 6, Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/34023834/
2111 m²,T2,"2,700€/month3,250 €17%","Largo do Rato - Estrela, Campo de Ourique",https://www.idealista.pt/en/imovel/33907208/
2117 m²,T2,"1,800€/monthParking included1,900 €5%","rua Belo Marques, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33925227/
2134 m²,T2,"3,200€/monthParking included3,500 €9%","Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33918453/
289 m²,T2,"2,900€/month","avenida da Liberdade, Nn, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33694670/
140 m²,T1,"1,280€/month","travessa Paulo Martins, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33985481/
172 m²,T1,"2,100€/month","largo do Intendente Pina Manique, Nn, Anjos, Arroios",https://www.idealista.pt/en/imovel/33969966/
180 m²,T1,"1,900€/month","rua Padre Manuel Antunes, Nn, Quinta dos Alcoutins, Lumiar",https://www.idealista.pt/en/imovel/34036274/
298 m²,T2,"3,200€/monthParking included","rua Seara Nova, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/34041750/
176 m²,T1,"1,450€/month","rua Dom Carlos de Mascarenhas, Centro, Campolide",https://www.idealista.pt/en/imovel/34008368/
245 m²,T2,"1,400€/month","rua do Cardal de São José, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33474511/
151 m²,T1,"1,050€/month1,150 €9%","rua Tenente Ferreira Durão, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33923887/
271 m²,T2,"1,600€/month1,700 €6%","rua das Beatas, 9, Graça, São Vicente",https://www.idealista.pt/en/imovel/33955572/
289 m²,T2,"2,000€/month","praça Afonso do Paço, Nn, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33896104/
2110 m²,T2,"3,000€/month3,600 €17%","travessa de São Plácido, 21, Largo do Rato - Estrela, Campo de Ourique",https://www.idealista.pt/en/imovel/33908482/
2100 m²,T2,"1,900€/month2,000 €5%","rua Luciano Cordeiro, 67, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33909102/
298 m²,T2,"1,950€/monthParking included2,200 €11%","Centro, Campolide",https://www.idealista.pt/en/imovel/33873212/
296 m²,T2,"3,400€/monthParking included3,650 €7%","avenida Duque de Loulé, 86, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33854217/
2108 m²,T2,"2,400€/monthParking included","Olivais, Lisboa",https://www.idealista.pt/en/imovel/32469605/
292 m²,T2,"1,995€/monthParking included","rua Gregório Lopes, Restelo, Belém",https://www.idealista.pt/en/imovel/33951762/
1108 m²,T1,"3,700€/month","rua do Barão, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33550478/
150 m²,T1,"1,400€/monthParking included1,575 €11%","avenida Gomes Pereira, Nn, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33840533/
2100 m²,T2,"2,500€/month","rua Rodrigues Cabrilho, Restelo, Belém",https://www.idealista.pt/en/imovel/34037695/
152 m²,T1,"1,300€/month1,400 €7%","rua de São Bento, 363, Largo do Rato - Estrela, Campo de Ourique",https://www.idealista.pt/en/imovel/33867101/
2122 m²,T2,"1,390€/month","rua Tomás da Anunciação, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/34038133/
166 m²,T1,"2,500€/monthParking included","rua Filipe Folque, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33927346/
2200 m²,T2,"5,200€/monthParking included","rua Tenente Valadim, Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33577353/
2120 m²,T2,"3,500€/monthParking included","Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33798992/
259 m²,T2,"1,250€/month","rua da Beneficência, Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/34038664/
194 m²,T1,"1,950€/monthParking included","rua Basílio Teles, 35, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/34027719/
162 m²,T1,"1,600€/monthParking included","avenida Dom João II, 53 a, Expo Central, Parque das Nações",https://www.idealista.pt/en/imovel/34013196/
254 m²,T2,"1,350€/month1,500 €10%","rua António Maria Baptista, Nn, Centro, Penha de França",https://www.idealista.pt/en/imovel/33915494/
268 m²,T2,"1,150€/month1,250 €8%","rua Dom António Caetano de Sousa, 7, Arneiros, Benfica",https://www.idealista.pt/en/imovel/33981627/
170 m²,T1,"1,400€/month1,500 €7%","Centro, Campolide",https://www.idealista.pt/en/imovel/33912306/
2113 m²,T2,"2,850€/month3,240 €12%","avenida de Roma, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/32647150/
168 m²,T1,"2,605€/monthParking included2,790 €7%","rua Padre Luís Aparício, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33441118/
290 m²,T2,"3,000€/monthParking included3,200 €6%","rua da Bela Vista à Graça, Graça, São Vicente",https://www.idealista.pt/en/imovel/32284638/
282 m²,T2,"1,600€/month","rua Professor Prado Coelho, Telheiras, Lumiar",https://www.idealista.pt/en/imovel/33896870/
2107 m²,T2,"2,895€/month3,070 €6%","avenida João XXI, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33469385/
2119 m²,T2,"4,220€/monthParking included4,600 €8%","rua de João Penha, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/32615422/
175 m²,T1,"2,895€/month3,080 €6%","rua de São Filipe Néri, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/31788142/
255 m²,T2,"1,500€/month","rua Jau, 14, Alto de Santo Amaro, Alcântara",https://www.idealista.pt/en/imovel/33990883/
2103 m²,T2,"2,700€/monthParking included","rua Capitão Afonso Pala, 55, Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33551653/
271 m²,T2,"1,800€/month1,950 €8%","Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33766021/
2114 m²,T2,"3,800€/monthParking included","rua Barata Salgueiro, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33956862/
2130 m²,T2,"1,750€/monthParking included1,850 €5%","avenida João XXI, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33841842/
1129 m²,T1,"1,150€/month","rua Martins Barata, Torre de Belém, Belém",https://www.idealista.pt/en/imovel/33971413/
289 m²,T2,"1,700€/month","estrada da Luz, 220, Telheiras, Carnide",https://www.idealista.pt/en/imovel/33932842/
2150 m²,T2,"5,000€/monthParking included","rua do Salitre, 100, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33995697/
2112 m²,T2,"2,400€/monthParking included","avenida Fontes Pereira de Melo, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/34036095/
173 m²,T1,"2,500€/monthParking included","avenida da Liberdade, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/29623475/
2168 m²,T2,"4,800€/monthParking included","rua do Paraíso, 1, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/33837517/
140 m²,T1,"1,190€/month","rua Paz à Ajuda, 8, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33887424/
253 m²,T2,"1,500€/month","rua de São Miguel, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34020067/
2134 m²,T2,"2,900€/month","rua Capitão Afonso Pala, 55, Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33828656/
165 m²,T1,"1,510€/monthParking included","rua Almirante Barroso, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33829643/
2153 m²,T2,"2,550€/month","alameda dos Oceanos, Expo Sul, Parque das Nações",https://www.idealista.pt/en/imovel/33961822/
2167 m²,T2,"2,500€/monthParking included","rua da Misericórdia, 4, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33868680/
169 m²,T1,"1,350€/month","rua Cidade da Horta, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33772183/
2108 m²,T2,"1,960€/month","rua Tomás da Anunciação, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33949430/
184 m²,T1,"1,950€/monthParking included","rua Gonçalves Crespo, Nn, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33994147/
2136 m²,T2,"2,900€/month","avenida Ressano Garcia, 22, Bairro Azul - Parque Eduardo VII, Avenidas Novas",https://www.idealista.pt/en/imovel/33912429/
160 m²,T1,"1,450€/month1,550 €6%","Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/33856845/
2124 m²,T2,"2,300€/monthParking included","rua de Cascais, Largo do Calvário - Lx Factory, Alcântara",https://www.idealista.pt/en/imovel/34003923/
150 m²,T1,900€/month,,https://www.idealista.pt/en/imovel/34025168/
2102 m²,T2,"1,500€/month","rua da Escola Politécnica, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/32507260/
170 m²,T1,"1,600€/month",,https://www.idealista.pt/en/imovel/33668786/
281 m²,T2,"1,850€/month2,000 €7%","beco Carrasco, 5, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/33927650/
290 m²,T2,"1,400€/month1,700 €18%","praça Professor Santos Andrea, Fonte Nova - Calhariz, Benfica",https://www.idealista.pt/en/imovel/33738758/
180 m²,T1,"2,100€/month","rua do Pau de Bandeira, Lapa, Estrela",https://www.idealista.pt/en/imovel/34020443/
272 m²,T2,"1,400€/month","rua Heróis de Quionga, 19, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33578931/
287 m²,T2,"2,000€/month","rua Saraiva de Carvalho, 356, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33896324/
2115 m²,T2,"3,200€/monthParking included","rua Rodrigo da Fonseca, 40, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33975776/
2105 m²,T2,"1,900€/monthParking included","rua General Firmino Miguel, 14, Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33827652/
298 m²,T2,"1,500€/month","praça Doutor Ernesto Roma, 7, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33713042/
2143 m²,T2,"2,100€/monthParking included","rua do Ganges, 4, Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/33620516/
162 m²,T1,"1,600€/month","Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/33989672/
286 m²,T2,"1,650€/month1,750 €6%","rua da Praia de Pedrouços, Pedrouços, Belém",https://www.idealista.pt/en/imovel/34009155/
2100 m²,T2,"1,800€/monthParking included","Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34042204/
175 m²,T1,"2,600€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33862594/
1150 m²,T1,"1,400€/month","beco da Lapa, 140, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33786655/
2105 m²,T2,"1,800€/monthParking included","Centro Histórico - Quinta da Luz, Carnide",https://www.idealista.pt/en/imovel/33992831/
140 m²,T1,"1,100€/month","travessa Santo António à Graça, 21, Graça, São Vicente",https://www.idealista.pt/en/imovel/33980185/
157 m²,T1,"1,550€/monthParking included1,650 €6%","rua da Bela Vista à Graça, Nn, Graça, São Vicente",https://www.idealista.pt/en/imovel/33923278/
2108 m²,T2,"2,300€/monthParking included2,600 €12%","rua da Bela Vista à Graça, Nn, Graça, São Vicente",https://www.idealista.pt/en/imovel/33923272/
2155 m²,T2,"3,000€/monthParking included","rua Sousa Pinto, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/34028005/
278 m²,T2,"1,500€/monthParking included","Bairro dos Actores - Barão Sabrosa, Penha de França",https://www.idealista.pt/en/imovel/34000012/
167 m²,T1,"1,650€/monthParking included","Telheiras, Carnide",https://www.idealista.pt/en/imovel/33973694/
156 m²,T1,"1,900€/month","Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/33966870/
167 m²,T1,"1,700€/month","Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33992477/
2114 m²,T2,"3,500€/monthParking included","Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/34041422/
158 m²,T1,"1,350€/month","rua Estácio da Veiga, 3, Centro, Penha de França",https://www.idealista.pt/en/imovel/33993828/
295 m²,T2,"3,000€/month","avenida Marquês de Tomar, Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/34012462/
260 m²,T2,"1,700€/month","rua Augusta, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33828697/
2106 m²,T2,"1,900€/monthParking included","rua Cidade de Bissau, 57, Olivais, Lisboa",https://www.idealista.pt/en/imovel/33700161/
175 m²,T1,"1,450€/monthParking included1,550 €6%","Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/33894230/
295 m²,T2,"3,260€/month","rua Almeida Brandão, Lapa, Estrela",https://www.idealista.pt/en/imovel/31917565/
2123 m²,T2,"4,345€/monthParking included","rua Andaluz, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31646713/
2129 m²,T2,"4,500€/monthParking included","avenida da Liberdade, Nn, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34020123/
149 m²,T1,"2,290€/month","rua Chaby Pinheiro, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/32160155/
168 m²,T1,"1,650€/monthParking included1,750 €6%","rua Cidade de Bissau, Nn, Olivais, Lisboa",https://www.idealista.pt/en/imovel/33687726/
